"","Gene","EffectSize","Avg","t_stat","p.value","q.value","log_odds","min_samples"
"12493","SCN3A",-0.0783254296976936,4.23495276228567,-1.39485555879353,0.206552704719954,0.321089254959718,-6.26968682874834,4
"12494","COL27A1",-0.113107345098008,3.94295566018669,-1.39478644481827,0.206572639048046,0.321094539155847,-6.26977232960079,4
"12495","ZNF286A",-0.111311403550375,4.02246932519628,-1.39458413529733,0.206631000411785,0.321133845297836,-6.27002259304931,4
"12496","GBA2",-0.116080689434341,4.06225131863816,-1.39409711106046,0.206771555326019,0.321326571132839,-6.27062497513844,4
"12497","CRIP1",-0.0949595526434986,4.21346731440546,-1.39366572438375,0.206896124452578,0.321494425921789,-6.27115844355519,4
"12498","ASNSD1",-0.105452281621289,3.90416016137421,-1.39338851921465,0.206976206746364,0.321556840089134,-6.27150119708738,4
"12499","PTAR1",0.0814593243683002,4.08299364090608,1.39337960131154,0.206978783513912,0.321556840089134,-6.27151222310225,4
"12500","UBL7",-0.126023653196177,4.1311159258751,-1.3933322674613,0.206992460787194,0.321556840089134,-6.27157074559036,4
"12501","BARHL1",0.202430671032788,4.21373651042517,1.39327959733655,0.207007680941667,0.321556840089134,-6.27163586442653,4
"12502","RAB36",0.0812615901177027,4.12332877794759,1.393184804054,0.207035075993062,0.321556840089134,-6.2717530588818,4
"12503","ADPRHL1",-0.100000703434246,4.0947936779683,-1.39318283859324,0.207035644041117,0.321556840089134,-6.27175548876553,4
"12504","CREB3L4",0.0928671604399153,4.16538213954656,1.3931106515543,0.207056508155852,0.321563526221889,-6.27184473171497,4
"12505","PRR9",-0.0883689503949456,4.28466667143911,-1.39292549216196,0.207110033073786,0.321620930208705,-6.27207362767251,4
"12506","ZKSCAN4",-0.0789556459722981,4.2544553936991,-1.39282183311786,0.20714000367736,0.321641750472625,-6.27220176466625,4
"12507","ACVR1",-0.113782223388718,4.14139664624712,-1.39241237290773,0.207258427372977,0.321799904146145,-6.27270786255378,4
"12508","MESP2",-0.0822411021833368,4.03418492758364,-1.39220528259214,0.207318344809787,0.321867200020886,-6.27296379721373,4
"12509","BBS4",-0.0853167338317863,3.9124748023503,-1.39196798270426,0.207387021758213,0.321948083421755,-6.2732570406263,4
"12510","SRRM2",0.110007829663955,4.5380069469901,1.39177633871871,0.207442500229836,0.322008466184107,-6.27349384442884,4
"12511","FAM227A",-0.128207896194188,3.90067406951192,-1.39154648181453,0.207509058291478,0.322086036524835,-6.27377784185908,4
"12512","INVS",-0.154096874499441,3.70038999734789,-1.39112644895209,0.207630733431848,0.322249137828728,-6.27429674182077,4
"12513","PDE1A",-0.078460361957639,4.11273560239061,-1.3906478073903,0.207769463819389,0.322438681204244,-6.27488793935621,4
"12514","CHD6",0.0814902810713563,4.22131698315839,1.39057437710173,0.207790754298687,0.322445953150568,-6.27497862726798,4
