"","Gene","EffectSize","Avg","t_stat","p.value","q.value","log_odds","min_samples"
"165","GJB2",-2.41341991690853,3.52394004493707,-41.1931702493933,2.42752845752492e-08,2.24995022414778e-07,10.0343062282391,6
"166","NEUROG2",-1.61373330927782,4.9904478267456,-41.1161432234229,2.45377422716741e-08,2.24995022414778e-07,10.0268670676521,6
"167","AFF2",-1.4870389622384,5.50238140072872,-40.8959753233915,2.53064860376027e-08,2.24995022414778e-07,10.005784212261,6
"168","CCNB1",-1.09103876003317,5.56915714071531,-40.9473819070207,2.51244951121217e-08,2.24995022414778e-07,10.0016361081589,6
"169","ZNF888",-2.57507935461293,4.80517884537704,-41.3012813938709,2.391244598618e-08,2.24197296609821e-07,9.97785455030393,6
"170","HIF1A",-0.807058190762348,5.56554072225997,-41.0272447094477,2.48447986973133e-08,2.24995022414778e-07,9.94812092387839,6
"171","CRX",-2.16827957853008,5.70911325127006,-40.9447050234883,2.51339339129775e-08,2.24995022414778e-07,9.94141280238543,6
"172","SP140L",-2.72481945256029,4.98832476897424,-40.6429506265365,2.62251062274496e-08,2.31829939050654e-07,9.93234720165005,6
"173","TNFSF10",1.5665116931061,6.97332542457103,40.5809772921682,2.64560319465255e-08,2.32542508075426e-07,9.91926381803652,6
"174","IFI16",-1.91364722140685,5.3417657916121,-41.0087954383486,2.49090861489315e-08,2.24995022414778e-07,9.8886701513659,6
"175","METTL15",-1.00532393609021,6.09516780112218,-41.149256219772,2.44245090114413e-08,2.24995022414778e-07,9.87860054844817,6
"176","PARTICL",0.913371913341358,7.27932454633679,40.9290890555024,2.51890794368046e-08,2.24995022414778e-07,9.84335735973008,6
"177","LOC124901681",-2.02400467317349,4.65525326589295,-40.3203896198599,2.74535115597459e-08,2.39946793123881e-07,9.83527278261521,6
"178","MCMBP",-1.48052225931154,5.28221893366834,-40.2705041325123,2.76494590441201e-08,2.40279108160038e-07,9.83285063743905,6
"179","MEIS2",-1.75733585607503,5.59439498082214,-39.7140404196259,2.99502913934325e-08,2.55983982241105e-07,9.8322116600403,6
"180","NRP2",-1.49164635643516,5.59179509328071,-40.2319121774808,2.78021721788279e-08,2.40279108160038e-07,9.81088136111408,6
"181","CTAGE15",-0.880320364047717,5.87949199077779,-39.0267488276789,3.31093258891529e-08,2.73241442173702e-07,9.73835618979934,6
"182","CTAGE4",-0.880320364047717,5.87949199077779,-39.0267488276789,3.31093258891529e-08,2.73241442173702e-07,9.73835618979934,6
"183","CTAGE6",-0.880320364047717,5.87949199077779,-39.0267488276789,3.31093258891529e-08,2.73241442173702e-07,9.73835618979934,6
"184","CTAGE8",-0.880320364047717,5.87949199077779,-39.0267488276789,3.31093258891529e-08,2.73241442173702e-07,9.73835618979934,6
"185","MIR155HG",-1.40683300587891,5.38362691721165,-38.9930166073613,3.32741755968707e-08,2.73241442173702e-07,9.73770514939952,6
"186","CAMK1D",-0.98220393294828,5.44402203862985,-38.706855987229,3.47120619551584e-08,2.78757682585883e-07,9.72128276149088,6
"187","CEACAM1",-0.955041274298086,5.92980985549432,-38.8000575672053,3.42358863544393e-08,2.77292754923129e-07,9.70842949405549,6
"188","PAPSS2",-1.25627008490599,5.54637601589824,-39.8066197657577,2.95523618852271e-08,2.53986132424702e-07,9.68869128766309,6
"189","RALY",-2.31031533523874,4.39743064825681,-39.5421486036302,3.0705919798079e-08,2.61000318283671e-07,9.672752561751,6
"190","HSD11B1",-1.16703408156552,5.83274384346753,-38.5547969048936,3.55057284563814e-08,2.81678779087293e-07,9.67118892468347,6
"191","PKDCC",-1.10581733624743,5.51776269433308,-38.5567723487854,3.5495282108588e-08,2.81678779087293e-07,9.64613224021324,6
"192","NDC80",-1.16952122818156,5.56710277533494,-38.6942352003532,3.4777138163591e-08,2.78757682585883e-07,9.62685974457901,6
"193","CEBPB",-1.91051127763095,5.18643169422392,-39.0152470338812,3.31654274113736e-08,2.73241442173702e-07,9.58206250558563,6
"194","PLK4",-2.18019361957162,4.86208294386001,-38.4325369950039,3.61593263202616e-08,2.85017487667639e-07,9.57347225067619,6
"195","PRAG1",-2.40528459094051,4.53365208057842,-38.9709698453893,3.33824386366061e-08,2.73241442173702e-07,9.56979238010292,6
"196","CST5",-0.862244379436968,5.80799606268476,-37.7440684431576,4.01146255607592e-08,3.08742914141764e-07,9.53067512729599,6
"197","DPYSL2",-1.44300885063632,4.99719378935146,-37.5964057623882,4.10278088778787e-08,3.14208021455834e-07,9.51296642227286,6
"198","HNRNPD-DT",-1.33383702609154,5.14980427124867,-38.2482671772216,3.71712889323053e-08,2.90424161506446e-07,9.50793628889143,6
"199","CDKN1A",-3.63486676243441,3.3520945563829,-38.8756586233095,3.38552548289127e-08,2.75653048528042e-07,9.50481724062923,6
"200","SYNPO",-1.19421013038932,5.55173540655994,-38.407473589867,3.6295051758581e-08,2.85017487667639e-07,9.50344774792042,6
"201","RLIM",-1.43926311110972,5.7056275119437,-38.1224788354648,3.78811806412204e-08,2.94483349004864e-07,9.41528958410099,6
"202","EPM2AIP1",-1.03277029837973,6.0234663042812,-37.1788815058519,4.37448563596608e-08,3.28511130040753e-07,9.40667096728271,6
"203","XCR1",-0.886783026438555,5.68963972087234,-37.8142469074537,3.9688993513645e-08,3.06994364828044e-07,9.40436166474229,6
"204","ERRFI1",-1.2586963127052,5.99987895711213,-36.9343026693275,4.54344065819711e-08,3.3791839895341e-07,9.34615234234282,6
"205","ERRFI1-DT",-1.2586963127052,5.99987895711213,-36.9343026693275,4.54344065819711e-08,3.3791839895341e-07,9.34615234234282,6
"206","PHLDA1",-2.16816261788831,5.13396501674533,-37.5371381130966,4.14011774802971e-08,3.15505524936057e-07,9.31450671272744,6
